objectArea,channel1_MeanIntensity,channel2_MeanIntensity,channel1_MeanBackgroundIntensity,channel2_MeanBackgroundIntensity,channel1_IntegratedIntensityAboveBackground,channel2_IntegratedIntensityAboveBackground,ratio_1_over_2,xPosition,yPosition,Var11_1,FileName,Condition
170,7.7957,4.6486,0.0224,0.0307,1321.4573,785.0323,1.6833,1532,1081.5,,L4v3_181,L4v3
382,126.7395,74.0153,0.0224,0.0307,48405.9439,28262.1033,1.7128,1874.7016,1084.178,,L4v3_181,L4v3
451,76.4368,35.91,0.0224,0.0307,34462.9067,16181.5668,2.1298,1953.3969,773.3614,,L4v3_181,L4v3
342,0.9364,0.8097,0.036,0.046,307.9261,261.1914,1.1789,803.1462,1851.655,,Y4_182,Y4
437,11.393,7.9379,0.036,0.046,4963.0079,3448.7508,1.4391,946.2288,1849.4165,,Y4_182,Y4
569,6.7059,3.3942,0.036,0.046,3795.1855,1905.1502,1.9921,1615.9104,473.065,,Y4_182,Y4
400,23.0635,13.8186,0.0323,0.0377,9212.4806,5512.3579,1.6712,851.8875,1233.74,,Y4_183,Y4
116,6.0525,2.7246,0.0323,0.0377,698.343,311.6803,2.2406,1176,18.5,,Y4_183,Y4
376,5.8625,4.2763,0.0323,0.0377,2192.1407,1593.6901,1.3755,1205.7819,1127.5266,,Y4_183,Y4
666,13.7212,7.2758,0.0323,0.0377,9116.7582,4820.5288,1.8912,1294.1697,751.0511,,Y4_183,Y4
287,10.4333,5.0278,0.0319,0.037,2985.2052,1432.3692,2.0841,252.6585,358.0488,,Y4_184,Y4
417,12.4153,5.7158,0.0319,0.037,5163.9047,2368.0935,2.1806,667.9952,464.5156,,Y4_184,Y4
300,9.4801,5.0672,0.0319,0.037,2834.46,1509.0768,1.8783,1642.3833,1062.7533,,Y4_184,Y4
595,27.6266,13.3512,0.0319,0.037,16418.8809,7921.9709,2.0726,1899.2168,332.9008,,Y4_184,Y4
151,9.667,7.0237,0.0319,0.037,1454.9011,1054.9917,1.3791,1981.649,1814.649,,Y4_184,Y4
694,20.4624,12.4689,0.0312,0.0408,14179.285,8625.1254,1.644,782.5908,1381.3357,,Y4_185,Y4
383,9.7778,5.9573,0.0312,0.0408,3732.9632,2266.0113,1.6474,1446.6632,1431.8903,,Y4_185,Y4
458,43.3746,21.6105,0.0312,0.0408,19851.28,9878.9061,2.0095,1485.8777,491.9367,,Y4_185,Y4
402,2.9992,1.6269,0.0401,0.0488,1189.5293,634.392,1.8751,550.4776,940.6045,,Y4_186,Y4
472,4.4189,2.0901,0.0401,0.0488,2066.7625,963.5079,2.145,1295.9788,491.8199,,Y4_186,Y4
140,0.5609,0.4894,0.0401,0.0488,72.9028,61.6931,1.1817,1643.6714,1070.6714,,Y4_186,Y4
313,32.1277,20.8177,0.0306,0.0384,10046.3864,6503.9414,1.5447,297.8339,1580.6198,,Y4_187,Y4
320,11.5374,7.3449,0.0306,0.0384,3682.154,2338.1008,1.5748,790.1406,866.8156,,Y4_187,Y4
233,11.4494,6.11,0.0306,0.0384,2660.5747,1414.6887,1.8807,967.794,987.0343,,Y4_187,Y4
434,19.4388,14.7298,0.0306,0.0384,8423.1312,6376.1024,1.321,1528.9631,984.5461,,Y4_187,Y4
307,22.9273,10.0946,0.0306,0.0384,7029.2598,3087.2759,2.2768,1803.3713,155.0977,,Y4_187,Y4
628,15.32,8.9722,0.0356,0.0417,9598.5975,5608.3127,1.7115,252.215,833.2293,,Y4_188,Y4
464,6.1896,3.0929,0.0356,0.0417,2855.4871,1415.7271,2.017,783.5496,366.1853,,Y4_188,Y4
470,16.9785,8.5246,0.0356,0.0417,7963.1896,3986.9718,1.9973,1367.6638,271.434,,Y4_188,Y4
538,12.3327,7.654,0.0375,0.0426,6614.7779,4094.9529,1.6153,495.5799,1228.2082,,Y4_189,Y4
487,5.1601,2.9779,0.0375,0.0426,2494.6745,1429.4828,1.7452,694.4004,566.5133,,Y4_189,Y4
406,2.3416,1.8571,0.0417,0.0471,933.7405,734.8609,1.2706,413.9015,1526.734,,Y4_190,Y4
559,3.6772,3.1438,0.0417,0.0471,2032.2385,1731.0726,1.174,787.288,1091.6905,,Y4_190,Y4
444,3.6023,2.5874,0.0417,0.0471,1580.8672,1127.8821,1.4016,991.7432,415.6014,,Y4_190,Y4
238,4.4721,3.2863,0.0467,0.0512,1053.2412,769.9393,1.368,559.7059,232.8193,,Y4_191,Y4
532,4.6888,5.5175,0.0467,0.0512,2469.561,2908.0716,0.8492,691.5094,1699.3835,,Y4_191,Y4
285,3.5168,3.3735,0.0467,0.0512,988.9608,946.8418,1.0445,770.7895,1179.2632,,Y4_191,Y4
411,5.0769,5.2742,0.0467,0.0512,2067.396,2146.6475,0.9631,1037.4915,1161.747,,Y4_191,Y4
173,3.2133,3.292,0.0467,0.0512,547.8241,560.6466,0.9771,1833.1387,1701.0347,,Y4_191,Y4
178,6.5298,3.4946,0.0393,0.046,1155.3155,613.848,1.8821,62.8539,1120.6629,,W4_192,W4
306,8.0065,3.1692,0.0393,0.046,2437.9598,955.6978,2.551,384.6078,134.098,,W4_192,W4
501,8.7943,4.7301,0.0393,0.046,4386.269,2346.7237,1.8691,1066.4651,1116.7265,,W4_192,W4
233,7.602,4.1501,0.0393,0.046,1762.1239,956.2562,1.8427,1232.8541,938.6609,,W4_192,W4
459,19.6812,9.3319,0.0393,0.046,9015.6621,4262.2326,2.1152,1647.5098,478.9586,,W4_192,W4
183,11.1318,6.919,0.0307,0.0405,2031.5071,1258.7668,1.6139,14.1148,1490.0601,,W4_193,W4
410,12.8793,7.0216,0.0307,0.0405,5267.912,2862.2416,1.8405,276.1756,956.2927,,W4_193,W4
503,96.1101,47.1247,0.0307,0.0405,48327.9591,23683.3398,2.0406,309.5288,607.0994,,W4_193,W4
171,14.0618,6.233,0.0307,0.0405,2399.3192,1058.9132,2.2658,1090.5322,348.9942,,W4_193,W4
379,29.4054,17.8565,0.0307,0.0405,11133.0277,6752.2488,1.6488,1739.5515,1519.4565,,W4_193,W4
154,13.2545,7.8897,0.0364,0.0443,2035.5942,1208.1848,1.6848,635.1753,1368.1818,,W4_194,W4
254,18.1851,9.83,0.0364,0.0443,4609.7802,2485.5468,1.8546,702.8268,905.3622,,W4_194,W4
456,26.9841,16.792,0.0364,0.0443,12288.142,7636.9061,1.609,791.8947,1702.6711,,W4_194,W4
387,32.5099,14.1847,0.0364,0.0443,12567.2638,5472.3027,2.2965,1059.7054,322.7261,,W4_194,W4
399,33.5846,17.7156,0.0364,0.0443,13385.7373,7050.8371,1.8985,1341.8622,994.0251,,W4_194,W4
421,25.5513,17.7263,0.0342,0.0419,10742.6795,7445.1556,1.4429,514.4774,1842.7387,,W4_195,W4
433,10.4944,5.0519,0.0342,0.0419,4529.2551,2169.354,2.0878,771.5566,741.4827,,W4_195,W4
129,5.4245,3.0742,0.0342,0.0419,695.3425,391.1667,1.7776,991.0155,838.4574,,W4_195,W4
529,20.5176,10.5201,0.0342,0.0419,10835.7266,5542.9968,1.9548,1379.0548,902.1966,,W4_195,W4
192,2.0263,9.2113,0.0403,0.0436,381.3145,1760.202,0.2166,361.5469,1070.5469,,W4_196,W4
81,3.4024,1.9835,0.0403,0.0436,272.3343,157.1284,1.7332,1036,545,,W4_196,W4
176,3.2638,2.0232,0.0403,0.0436,567.3476,348.4049,1.6284,1076.5114,508.0795,,W4_196,W4
277,4.5753,2.3371,0.0403,0.0436,1256.2157,635.2953,1.9774,1140.9603,977.1011,,W4_196,W4
469,22.5984,11.5247,0.0403,0.0436,10579.7756,5384.628,1.9648,1715.1471,768.5458,,W4_196,W4
461,40.5383,25.3771,0.0297,0.0371,18674.4475,11681.6996,1.5986,346.5987,1429.5184,,W4_197,W4
567,50.9234,24.6883,0.0297,0.0371,28856.7064,13977.2206,2.0646,1507.2557,659.261,,W4_197,W4
474,12.569,6.6931,0.0297,0.0371,5943.6154,3154.9408,1.8839,1696.5717,677.4599,,W4_197,W4
502,13.3536,6.607,0.0623,0.0538,6672.2331,3289.696,2.0282,121.7829,611.9143,,W4_198,W4
171,10.0146,5.7261,0.0623,0.0538,1701.8322,969.9567,1.7545,633,1839,,W4_198,W4
114,10.542,5.9538,0.0623,0.0538,1194.6787,672.5932,1.7762,735,1127.5,,W4_198,W4
444,24.4426,12.3199,0.0623,0.0538,10824.8516,5446.1148,1.9876,1623.7072,798.6284,,W4_198,W4
321,10.4476,5.8345,0.0623,0.0538,3333.6584,1855.6046,1.7965,1976.7664,1374.2368,,W4_198,W4
236,3.1347,1.5946,0.0361,0.0419,731.2716,366.4339,1.9956,158.4195,356.2669,,W4_199,W4
604,16.7937,9.2902,0.0361,0.0419,10121.5767,5585.9807,1.812,1119.8394,952.0993,,W4_199,W4
635,21.2976,12.6481,0.0361,0.0419,13501.0317,8004.9192,1.6866,1348.0457,885.915,,W4_199,W4
437,0.6479,0.5457,0.0423,0.0501,264.6827,216.5437,1.2223,952.2517,1240.7872,,W4_200,W4
848,7.4822,3.5922,0.0423,0.0501,6309.1121,3003.6209,2.1005,1111.6215,359.862,,W4_200,W4
453,15.7223,8.0886,0.0296,0.0393,7108.8013,3646.3014,1.9496,191.8565,777.5916,,W4_201,W4
387,26.2289,10.779,0.0296,0.0393,10139.1439,4156.2656,2.4395,737.2894,256.4574,,W4_201,W4
431,13.4155,9.1728,0.0296,0.0393,5769.3351,3936.5285,1.4656,1459.3179,1788.8121,,W4_201,W4
346,13.9558,6.4566,0.0296,0.0393,4818.4583,2220.3836,2.1701,1855.9653,576.4017,,W4_201,W4
592,17.9135,8.0943,0.0379,0.0464,10582.3896,4764.347,2.2212,941.228,397.3243,,W4_202,W4
489,11.8982,6.6675,0.0379,0.0464,5799.6927,3237.7465,1.7913,1196.1984,1263.9182,,W4_202,W4
374,14.25,7.3473,0.0379,0.0464,5315.3255,2730.5346,1.9466,1236.2861,653.6203,,W4_202,W4
291,12.6099,8.2532,0.0379,0.0464,3658.4654,2388.189,1.5319,1911.3436,1679.9759,,W4_202,W4
424,3.1549,2.2016,0.0403,0.0414,1320.6059,915.9227,1.4418,497.5731,1807.3231,,W4_203,W4
451,6.0107,2.4938,0.0403,0.0414,2692.6515,1106.0113,2.4346,531.8825,143.8847,,W4_203,W4
342,7.3237,3.6031,0.0403,0.0414,2490.9336,1218.0836,2.045,1187.8363,885.8596,,W4_203,W4
380,5.6425,3.8722,0.0403,0.0414,2128.8312,1455.695,1.4624,1447.75,1888.9368,,W4_203,W4
