objectArea,channel1_MeanIntensity,channel2_MeanIntensity,channel1_MeanBackgroundIntensity,channel2_MeanBackgroundIntensity,channel1_IntegratedIntensityAboveBackground,channel2_IntegratedIntensityAboveBackground,ratio_1_over_2,xPosition,yPosition,Var11_1,FileName,Condition
466,61.4303,40.004,0.3001,0.3232,28486.6721,18491.2442,1.5405,1326.8155,376.073,,Y10_247,Y10
311,48.5804,39.7334,0.3001,0.3232,15015.1589,12256.5661,1.2251,1556.1158,1447.1254,,Y10_247,Y10
298,56.0718,63.8012,0.3001,0.3232,16619.9676,18916.4281,0.8786,1945.5,1498.5235,,Y10_247,Y10
268,40.7727,35.8573,0.2942,0.3819,10848.2443,9507.4276,1.141,307.7948,1979.541,,Y10_246,Y10
320,45.6743,54.0321,0.2942,0.3819,14521.6527,17168.0743,0.8459,595.5562,1769.175,,Y10_246,Y10
242,48.4873,53.1392,0.2942,0.3819,11662.7473,12767.2789,0.9135,900.5041,1228.0661,,Y10_246,Y10
145,37.8764,36.8201,0.2942,0.3819,5449.4222,5283.5421,1.0314,1173,1830,,Y10_246,Y10
258,44.4517,42.9276,0.2942,0.3819,11392.6516,10976.8114,1.0379,1224.7868,1083.0194,,Y10_246,Y10
232,46.7878,31.8759,0.2942,0.3819,10786.5269,7306.6275,1.4763,1447.306,1007.6207,,Y10_246,Y10
459,75.6386,59.9471,0.335,0.3112,34564.3638,27372.8505,1.2627,367.6057,482.9782,,Y10_245,Y10
350,28.8111,14.8274,0.335,0.3112,9966.6211,5080.6584,1.9617,515.7943,57.1314,,Y10_245,Y10
105,20.7483,17.0013,0.335,0.3112,2143.3927,1752.4601,1.2231,642.0095,899.5524,,Y10_245,Y10
206,27.9602,17.1516,0.335,0.3112,5690.7934,3469.1229,1.6404,755.5,421.233,,Y10_245,Y10
272,48.4785,50.5381,0.335,0.3112,13095.0428,13661.7264,0.9585,1428.2169,497.5,,Y10_245,Y10
184,22.4516,15.0744,0.335,0.3112,4069.461,2716.4303,1.4981,1920.5,561.5,,Y10_245,Y10
159,16.1316,13.3797,0.2493,0.2611,2525.2836,2085.8431,1.2107,185,765,,RY10_244,RY10
304,20.1584,17.439,0.2493,0.2611,6052.354,5222.052,1.159,1175.1118,1310.2368,,RY10_244,RY10
199,20.3336,13.5317,0.2493,0.2611,3996.7686,2640.8382,1.5134,1548.6884,439.6583,,RY10_244,RY10
605,38.8872,27.1453,0.2493,0.2611,23375.9122,16264.9077,1.4372,1622.4215,283.7124,,RY10_244,RY10
260,18.3619,14.0681,0.2493,0.2611,4709.2735,3589.8107,1.3118,1682.6808,822.1192,,RY10_244,RY10
133,14.8308,18.5888,0.2493,0.2611,1939.3385,2437.5731,0.7956,1886,1742,,RY10_244,RY10
211,52.5799,40.1223,0.2974,0.3408,11031.6121,8393.9139,1.3142,696.7441,862.4834,,RY10_243,RY10
140,40.559,43.8955,0.2974,0.3408,5636.6263,6097.6626,0.9244,819.7071,1002.35,,RY10_243,RY10
292,43.6687,40.6179,0.2974,0.3408,12664.4328,11760.9148,1.0768,1533.5959,553.1164,,RY10_243,RY10
136,52.1896,36.5353,0.2974,0.3408,7057.3471,4922.4522,1.4337,1591.8015,359.8088,,RY10_243,RY10
474,47.1589,46.5879,0.2974,0.3408,22212.3563,21921.1318,1.0133,1669.4705,667.403,,RY10_243,RY10
219,51.3086,41.8408,0.2974,0.3408,11171.4525,9088.5161,1.2292,1669.1553,1268.3059,,RY10_243,RY10
160,44.0271,43.879,0.2974,0.3408,6996.7592,6966.1195,1.0044,1783.5,1440,,RY10_243,RY10
443,48.3439,36.0835,0.2714,0.3228,21296.114,15842.0044,1.3443,577.9684,646.7314,,RY10_242,RY10
287,69.5097,46.8589,0.2714,0.3228,19871.3723,13355.8691,1.4878,710.5784,128.0488,,RY10_242,RY10
542,76.3819,64.5795,0.2714,0.3228,41251.8389,34827.1164,1.1845,1135.5295,596.4428,,RY10_242,RY10
293,72.3182,81.9244,0.2714,0.3228,21109.6922,23909.259,0.8829,1503.3891,1836.5324,,RY10_242,RY10
92,36.943,31.3394,0.2534,0.3004,3375.4495,2855.5858,1.1821,344.5,1404,,RY10_241,RY10
510,55.958,39.9595,0.2534,0.3004,28409.3732,20226.1249,1.4046,699.5078,385.8314,,RY10_241,RY10
235,37.669,41.8591,0.2534,0.3004,8792.6824,9766.2911,0.9003,944.383,1059.1489,,RY10_241,RY10
283,38.5619,40.7313,0.2534,0.3004,10841.3297,11441.942,0.9475,1252.7915,927.6113,,RY10_241,RY10
129,29.9645,45.5715,0.2534,0.3004,3832.7351,5839.9795,0.6563,1426.5426,1795.9845,,RY10_241,RY10
237,44.6034,46.1279,0.2534,0.3004,10510.9686,10861.1199,0.9678,1594.5949,1504.1477,,RY10_241,RY10
488,65.0064,54.3249,0.3243,0.3418,31564.8575,26343.7457,1.1982,236.7377,698.7725,,RY10_240,RY10
212,39.4289,35.233,0.3243,0.3418,8290.1799,7396.9382,1.1208,646,616.6132,,RY10_240,RY10
292,55.3981,33.4142,0.3243,0.3418,16081.5661,9657.1297,1.6653,1048.5411,81.9863,,RY10_240,RY10
92,48.4758,34.0393,0.3243,0.3418,4429.9354,3100.1745,1.4289,1206,638.5,,RY10_240,RY10
116,39.3583,37.9628,0.3243,0.3418,4527.9391,4364.0352,1.0376,1563,550.5,,RY10_240,RY10
99,37.27,34.4651,0.3243,0.3418,3657.6287,3378.2094,1.0827,1583.6768,456.6768,,RY10_240,RY10
376,58.526,76.0637,0.3243,0.3418,21883.83,28471.4342,0.7686,1917.6941,1229.117,,RY10_240,RY10
99,40.6334,28.5815,0.3359,0.3459,3989.4576,2795.3214,1.4272,842.3232,618.3232,,RY10_239,RY10
236,40.8202,29.9243,0.3359,0.3459,9554.2933,6980.5058,1.3687,881.3136,458.3432,,RY10_239,RY10
488,96.7621,102.427,0.3359,0.3459,47055.9972,49815.5763,0.9446,1163.4795,1534.8996,,RY10_239,RY10
405,70.7392,63.0809,0.3359,0.3459,28513.3444,25407.6689,1.1222,1514.2049,604.3235,,RY10_239,RY10
323,59.2376,44.7276,0.3359,0.3459,19025.2385,14335.29,1.3272,1562.4644,720.6192,,RY10_239,RY10
123,29.277,23.4889,0.3521,0.3592,3557.7628,2844.9475,1.2506,709.6423,1654.6829,,RY10_238,RY10
796,74.0612,57.7113,0.3521,0.3592,58672.4415,45652.291,1.2852,819.3832,838.3668,,RY10_238,RY10
104,31.9862,22.0997,0.3521,0.3592,3289.9431,2261.0107,1.4551,1520.5,93.5,,RY10_238,RY10
104,30.282,32.2624,0.3521,0.3592,3112.7118,3317.9363,0.9381,1725.5,1774.5,,RY10_238,RY10
106,13.5754,8.8916,0.2679,0.2807,1410.5966,912.759,1.5454,103.5,101,,RY10_237,RY10
191,14.0926,8.8954,0.2679,0.2807,2640.525,1645.4086,1.6048,306.9948,881.2408,,RY10_237,RY10
374,59.3121,53.2804,0.2679,0.2807,22082.5442,19821.9149,1.114,409.754,1358.0963,,RY10_237,RY10
203,13.0167,12.825,0.2679,0.2807,2588.0052,2546.5011,1.0163,532.6404,1917.5074,,RY10_237,RY10
190,13.2388,9.4909,0.2679,0.2807,2464.4785,1749.9373,1.4083,657.1368,340.0263,,RY10_237,RY10
92,11.6463,8.6743,0.2679,0.2807,1046.812,772.2116,1.3556,1555.5,586,,RY10_237,RY10
485,82.2698,63.1715,0.2679,0.2807,39770.9087,30502.0576,1.3039,1637.7093,644.9443,,RY10_237,RY10
166,39.4823,37.4016,0.4361,0.4503,6481.6587,6133.9136,1.0567,306.6446,477.6747,,RY10_236,RY10
288,51.3688,54.0596,0.4361,0.4503,14668.6089,15439.4627,0.9501,361.309,1873.7708,,RY10_236,RY10
286,78.0377,58.6515,0.4361,0.4503,22194.0373,16645.5418,1.3333,487.5385,577.5455,,RY10_236,RY10
329,53.2755,41.0831,0.4361,0.4503,17384.142,13368.1852,1.3004,1099.7416,542.3009,,RY10_236,RY10
550,96.3759,83.8725,0.4361,0.4503,52766.8904,45882.2258,1.1501,1812.5564,462.7691,,RY10_236,RY10
366,94.814,91.3878,0.2086,0.2915,34625.5538,33341.2683,1.0385,250.582,1430.4536,,L10_235,L10
229,79.3525,75.2765,0.2086,0.2915,18123.95,17171.5707,1.0555,525.6594,1792.7293,,L10_235,L10
81,83.7115,59.5506,0.2086,0.2915,6763.7314,4799.987,1.4091,1145,873,,L10_235,L10
220,80.9071,74.031,0.2086,0.2915,17753.663,16222.7018,1.0944,1222.3318,1766.2955,,L10_235,L10
390,120.5843,88.4305,0.2086,0.2915,46946.5036,34374.2029,1.3657,1376.8077,185.7487,,L10_235,L10
418,121.7299,84.5281,0.2086,0.2915,50795.8718,35210.8852,1.4426,1668.4282,242.6316,,L10_235,L10
156,67.4137,55.1344,0.2264,0.2644,10481.2114,8559.7118,1.2245,292.3333,741.5,,L10_234,L10
152,60.0884,71.5671,0.2264,0.2644,9099.0244,10838.0132,0.8395,822.4013,1069.3026,,L10_234,L10
332,67.0298,78.8818,0.2264,0.2644,22178.7019,26100.9861,0.8497,1012.3193,1496.0482,,L10_234,L10
92,61.8129,56.695,0.2264,0.2644,5665.9549,5191.6182,1.0914,1042,1809.5,,L10_234,L10
125,61.7048,55.1104,0.2264,0.2644,7684.7886,6855.7531,1.1209,1047.544,1829,,L10_234,L10
515,80.7217,72.6632,0.2264,0.2644,41455.0677,37285.3722,1.1118,1169.3243,873.1107,,L10_234,L10
239,86.5248,64.4083,0.2264,0.2644,20625.3031,15330.3797,1.3454,1354.7029,64.8619,,L10_234,L10
104,60.6852,73.0248,0.2264,0.2644,6287.7101,7567.0782,0.8309,1357.5,1421.5,,L10_234,L10
271,84.6241,64.9048,0.2474,0.2937,22866.0853,17509.6126,1.3059,474.5646,689.048,,L10_233,L10
348,67.1494,58.1914,0.2474,0.2937,23281.8952,20148.4126,1.1555,723.4368,1760.6868,,L10_233,L10
316,69.8796,70.3539,0.2474,0.2937,22003.7965,22139.0216,0.9939,1448.0253,304.807,,L10_233,L10
604,79.6538,71.6009,0.2474,0.2937,47961.5038,43069.535,1.1136,1823.0066,1161.1192,,L10_233,L10
161,53.0529,51.3448,0.2525,0.3021,8500.8591,8217.879,1.0344,883,485.5466,,L10_231,L10
431,114.5193,105.9275,0.2525,0.3021,49248.9779,45524.5762,1.0818,1121.0464,910.9629,,L10_231,L10
172,54.9529,70.5545,0.2525,0.3021,9408.4774,12083.4194,0.7786,1310,1120.5698,,L10_231,L10
265,68.1622,76.0502,0.2525,0.3021,17996.0689,20073.2632,0.8965,1451.3208,1313.0189,,L10_231,L10
139,52.6276,47.0616,0.2525,0.3021,7280.1401,6499.5801,1.1201,1526.3381,612.6259,,L10_231,L10
210,55.8818,57.0597,0.2525,0.3021,11682.1526,11919.1091,0.9801,1797.1333,1809.1857,,L10_231,L10
203,59.7441,50.7904,0.2525,0.3021,12076.8013,10249.1371,1.1783,1887.468,963.9803,,L10_231,L10
173,70.2306,72.0655,0.2221,0.2826,12111.4733,12418.4443,0.9753,251.3699,1612,,L10_230,L10
292,96.4284,74.2136,0.2221,0.2826,28092.2524,21587.8751,1.3013,381.4212,149.7568,,L10_230,L10
485,66.0649,78.9402,0.2221,0.2826,31933.7889,38148.9472,0.8371,512.4021,1753.2928,,L10_230,L10
329,75.4629,77.9238,0.2221,0.2826,24754.2263,25543.9521,0.9691,1167.2432,841.0274,,L10_230,L10
314,104.8619,100.0228,0.2221,0.2826,32856.8959,31318.4228,1.0491,1627.0732,816.6561,,L10_230,L10
178,67.0967,77.9886,0.2221,0.2826,11903.6841,13831.6731,0.8606,1706.3371,1929.8539,,L10_230,L10
477,63.6589,59.1149,0.2404,0.2946,30250.6363,28057.2723,1.0782,367.6897,1095.4948,,L10_229,L10
125,38.4937,28.0677,0.2404,0.2946,4781.6572,3471.6394,1.3773,429,1362,,L10_229,L10
231,30.5932,48.6859,0.2404,0.2946,7011.484,11178.3755,0.6272,1615.6277,1954.0996,,L10_229,L10
323,34.7242,33.2984,0.2404,0.2946,11138.2642,10660.2332,1.0448,1658.9721,129.1672,,L10_229,L10
289,39.395,52.879,0.2404,0.2946,11315.6765,15196.8964,0.7446,1661.5744,1345.0727,,L10_229,L10
103,60.344,79.8308,0.2377,0.286,6190.9502,8193.1047,0.7556,444,948,,L10_228,L10
220,103.2996,83.0441,0.2377,0.286,22673.6312,18206.7618,1.2453,623.0136,678.3818,,L10_228,L10
194,66.4434,60.9997,0.2377,0.286,12843.9196,11778.4503,1.0905,645,1654.5,,L10_228,L10
284,85.0984,105.8403,0.2377,0.286,24100.4328,29977.3992,0.804,811.7324,1110.2606,,L10_228,L10
460,110.8175,92.933,0.2377,0.286,50866.7355,42617.5782,1.1936,1195.1478,216.7609,,L10_228,L10
415,125.2812,114.5949,0.2377,0.286,51893.0801,47438.167,1.0939,1499.3253,783.3181,,L10_228,L10
199,58.8243,58.81,0.2341,0.2705,11659.4528,11649.3626,1.0009,393.7538,338.7889,,L10_227,L10
220,75.0979,48.7796,0.2341,0.2705,16470.0316,10671.9981,1.5433,898.3909,387.6364,,L10_227,L10
133,58.3014,77.1995,0.2341,0.2705,7722.9543,10231.5542,0.7548,1002.2857,1610.2105,,L10_227,L10
278,61.4308,45.8822,0.2341,0.2705,17012.6912,12680.063,1.3417,1291.1403,1135.1475,,L10_227,L10
268,80.2256,57.8637,0.2341,0.2705,21437.7234,15434.9852,1.3889,1453.0075,461.4328,,L10_227,L10
172,73.2307,47.4317,0.2341,0.2705,12555.4126,8111.72,1.5478,1795.5698,185.9767,,L10_227,L10
388,106.0693,104.8574,0.2341,0.2705,41064.0811,40579.7059,1.0119,1817.6031,1486.6933,,L10_227,L10
107,112.8063,86.3973,0.2001,0.2547,12048.8671,9217.2604,1.3072,217,255,,L10_226,L10
208,109.2633,112.8282,0.2001,0.2547,22685.1441,23415.2977,0.9688,253.2837,331.1875,,L10_226,L10
250,105.5088,107.9323,0.2001,0.2547,26327.1893,26919.4029,0.978,977.608,1500.516,,L10_226,L10
213,118.7272,95.5627,0.2001,0.2547,25246.2815,20300.61,1.2436,1284,462,,L10_226,L10
134,106.8802,84.3249,0.2001,0.2547,14295.1406,11265.415,1.2689,1423.5,496.5,,L10_226,L10
291,116.4149,116.563,0.2001,0.2547,33818.4997,33845.7355,0.9992,1462,1544.4845,,L10_226,L10
517,143.2483,119.3843,0.2001,0.2547,73955.9119,61589.9992,1.2008,1705.3308,507.2515,,L10_226,L10
391,96.0785,65.3107,0.2422,0.2795,37471.9884,25427.2032,1.4737,862.5575,164.0205,,L10_225,L10
165,68.7405,42.7065,0.2422,0.2795,11302.2215,7000.4662,1.6145,876.3333,267.6061,,L10_225,L10
239,68.2954,55.8265,0.2422,0.2795,16264.7212,13275.7353,1.2251,1253.8159,745.1213,,L10_225,L10
307,84.4162,64.215,0.2422,0.2795,25841.4248,19628.2108,1.3165,1606.9511,286.0195,,L10_225,L10
318,53.0754,70.431,0.2422,0.2795,16800.9613,22308.1834,0.7531,1611.022,1527.0126,,L10_225,L10
137,50.837,50.9684,0.2422,0.2795,6931.4912,6944.3787,0.9981,1853.146,562.3358,,L10_225,L10
260,24.6093,34.4553,0.2414,0.2859,6335.6437,8884.0369,0.7131,354.1808,1535.4962,,L10_224,L10
551,39.1099,44.8493,0.2414,0.2859,21416.5123,24554.4288,0.8722,730.9891,1166.9093,,L10_224,L10
264,27.8095,32.65,0.2414,0.2859,7277.9687,8544.1292,0.8518,1522.0227,816.7652,,L10_224,L10
275,35.7482,31.888,0.2414,0.2859,9764.3507,8690.5817,1.1236,1611.0545,1800.9745,,L10_224,L10
298,39.1381,33.039,0.2414,0.2859,11591.2044,9760.4106,1.1876,1737.1879,56.0604,,L10_224,L10
392,309.005,224.9413,0.1785,0.2972,121059.9974,88060.5178,1.3747,447.9898,911.8878,,W9_223,W9
335,293.4421,270.3661,0.1785,0.2972,98243.334,90473.1008,1.0859,1243.0716,1739.9791,,W9_223,W9
399,329.0105,291.5843,0.1785,0.2972,131203.969,116223.5789,1.1289,1317.7794,794.4787,,W9_223,W9
357,298.2889,206.9936,0.1785,0.2972,106425.4196,73790.6317,1.4423,1412.042,696.8291,,W9_223,W9
160,254.656,178.4514,0.1785,0.2972,40716.4002,28504.6757,1.4284,1576,237.5,,W9_223,W9
254,328.2466,250.7066,0.1702,0.2378,83331.4235,63619.0811,1.3098,462.7165,59,,W9_222,W9
323,344.0974,298.7376,0.1702,0.2378,111088.5059,96415.4462,1.1522,606.7059,1470.9567,,W9_222,W9
244,253.5024,207.7017,0.1702,0.2378,61813.0622,50621.2063,1.2211,848.209,1667.2746,,W9_222,W9
227,248.0749,199.6452,0.1702,0.2378,56274.3807,45265.4836,1.2432,850.8855,1531.0088,,W9_222,W9
625,419.2793,313.3892,0.1702,0.2378,261943.229,195719.6646,1.3384,956.888,767.3344,,W9_222,W9
162,230.2948,137.1564,0.2148,0.2756,37272.9548,22174.6934,1.6809,256.5,209.5,,W9_221,W9
188,202.4493,176.5701,0.2148,0.2756,38020.0877,33143.3624,1.1471,548.6543,947.7394,,W9_221,W9
204,196.289,247.0125,0.2148,0.2756,39999.1266,50334.3224,0.7947,772.6912,1573.2549,,W9_221,W9
203,192.7417,156.4365,0.2148,0.2756,39082.9496,31700.6718,1.2329,865.5567,375.33,,W9_221,W9
431,291.4438,227.8478,0.2148,0.2756,125519.6831,98083.6389,1.2797,1072.5081,1232.9304,,W9_221,W9
272,248.0922,135.4878,0.2148,0.2756,67422.6425,36777.7252,1.8332,1087.1912,121.5074,,W9_221,W9
268,244.6246,153.095,0.2148,0.2756,65501.8283,40955.6144,1.5993,1642.1567,393.7463,,W9_221,W9
279,239.2199,155.0493,0.1914,0.2644,66688.9422,43184.9961,1.5443,355.9211,400.7204,,W9_220,W9
247,203.5367,153.4014,0.1914,0.2644,50226.284,37824.827,1.3279,983.3482,935.4291,,W9_220,W9
266,246.1835,157.3706,0.1914,0.2644,65433.9049,41790.2382,1.5658,1079.4962,543.2218,,W9_220,W9
371,270.0351,233.5787,0.1914,0.2644,100112.0054,86559.6072,1.1566,1227.8275,1659.6065,,W9_220,W9
173,165.7043,137.2919,0.1914,0.2644,28633.7308,23705.7479,1.2079,1447.0058,604.5376,,W9_220,W9
214,175.771,134.8785,0.1914,0.2644,37574.0427,28807.4087,1.3043,1711.8692,1029.1916,,W9_220,W9
226,210.5275,125.9556,0.1914,0.2644,47535.9569,28406.2004,1.6734,1798.1947,467.2168,,W9_220,W9
380,206.3616,124.9644,0.1528,0.1992,78359.33,47410.8049,1.6528,237.6368,180.2184,,W9_219,W9
424,235.6983,147.8654,0.1528,0.1992,99871.2557,62610.4737,1.5951,321.5094,147.6509,,W9_219,W9
193,164.3829,138.206,0.1528,0.1992,31696.4055,26635.3171,1.19,617.3731,1675.6891,,W9_219,W9
389,312.678,213.4875,0.1528,0.1992,121572.3067,82969.1722,1.4653,1702.1645,457.4807,,W9_219,W9
272,245.2629,178.755,0.1528,0.1992,66669.9483,48567.1855,1.3727,1761.011,824.0993,,W9_219,W9
431,197.7903,137.7345,0.209,0.2486,85157.539,59256.4176,1.4371,362.1392,579.5429,,W9_218,W9
387,291.9766,285.4927,0.209,0.2486,112914.0724,110389.4832,1.0229,577.9044,1657.8191,,W9_218,W9
222,130.7708,122.378,0.209,0.2486,28984.7143,27112.7322,1.069,609.1532,1670.5541,,W9_218,W9
497,388.4976,253.9903,0.209,0.2486,192979.4665,126109.613,1.5303,1001.4748,170.0986,,W9_218,W9
81,126.5702,122.0684,0.209,0.2486,10235.2583,9867.4078,1.0373,1762,1135,,W9_218,W9
414,235.1676,169.5052,0.2298,0.3018,97264.2119,70050.1704,1.3885,919.8406,555.3551,,W9_217,W9
335,255.9449,251.3345,0.2298,0.3018,85664.5594,84095.9484,1.0187,956.4597,873.8985,,W9_217,W9
304,66.4101,57.2548,0.2298,0.3018,20118.8037,17313.707,1.162,1266.8454,1574.727,,W9_217,W9
289,94.72,70.2936,0.2298,0.3018,27307.641,20227.621,1.35,1561.3772,939.7197,,W9_217,W9
327,89.0229,64.5741,0.2298,0.3018,29035.3334,21017.0211,1.3815,1898.0979,910.5657,,W9_217,W9
114,135.7051,114.3208,0.2316,0.3121,15443.9776,12996.9864,1.1883,213,711.5,,W9_216,W9
355,132.68,111.0745,0.2316,0.3121,47019.1784,39320.6374,1.1958,473.3324,1320.7352,,W9_216,W9
211,147.9287,98.5539,0.2316,0.3121,31164.0816,20729.0159,1.5034,986.9242,857.4597,,W9_216,W9
251,181.4285,107.2941,0.2316,0.3121,45480.4184,26852.4769,1.6937,1232.259,135.1434,,W9_216,W9
397,208.3747,107.9949,0.2316,0.3121,82632.8166,42750.0743,1.9329,1441.9824,310.4383,,W9_216,W9
182,126.5242,90.9041,0.2316,0.3121,22985.2479,16487.7365,1.3941,1472.1868,869.6703,,W9_216,W9
265,70.0671,67.4191,0.2585,0.3663,18499.3017,17769.0001,1.0411,672.2264,756.6075,,W9_215,W9
413,58.7995,62.4719,0.2585,0.3663,24177.4498,25649.6273,0.9426,723.8838,1792.8547,,W9_215,W9
262,69.541,51.9969,0.2585,0.3663,18152.028,13527.215,1.3419,905.5573,91.0038,,W9_215,W9
385,65.8829,58.9288,0.2585,0.3663,25265.3951,22546.557,1.1206,1064.826,1117.7584,,W9_215,W9
293,80.1428,78.0662,0.2585,0.3663,23406.1153,22766.0619,1.0281,1155.6451,1080.0614,,W9_215,W9
489,49.9912,44.4556,0.3353,0.4158,24281.7586,21535.4585,1.1275,226.6196,886.1452,,W9_214,W9
253,36.7661,36.998,0.3353,0.4158,9217.0109,9255.307,0.9959,869.5336,1032.5573,,W9_214,W9
282,43.6408,41.7714,0.3353,0.4158,12212.1714,11662.277,1.0472,881.1844,1161.7376,,W9_214,W9
312,45.7488,30.4803,0.3353,0.4158,14169.0093,9380.1258,1.5105,1170.0833,227.5705,,W9_214,W9
318,49.8044,45.9661,0.3353,0.4158,15731.189,14484.9925,1.086,1340.0881,334.0063,,W9_214,W9
248,50.8616,63.232,0.2879,0.3586,12542.271,15592.6231,0.8044,223.8629,1207.2984,,W9_212,W9
295,117.9648,107.4167,0.2879,0.3586,34714.683,31582.1575,1.0992,384.7356,373.6136,,W9_212,W9
211,54.5012,61.3366,0.2879,0.3586,11439.0045,12866.3688,0.8891,621.4929,1359.4645,,W9_212,W9
282,60.6854,73.6488,0.2879,0.3586,17032.0882,20667.8596,0.8241,803.6631,1580.3936,,W9_212,W9
364,69.1198,77.95,0.2879,0.3586,25054.812,28243.2939,0.8871,1714.6209,1346.4203,,W9_212,W9
123,46.032,50.8826,0.2879,0.3586,5626.525,6214.4592,0.9054,1768.3171,1279.6423,,W9_212,W9
94,45.4977,59.5242,0.2879,0.3586,4249.7218,5561.572,0.7641,2031.5,1970.5,,W9_212,W9
253,66.2551,59.5172,0.2301,0.285,16704.32,14985.7626,1.1147,102.5494,910.8379,,Y9_210,Y9
298,88.0849,94.9192,0.2301,0.285,26180.7175,28201.0031,0.9284,267.2483,816.6174,,Y9_210,Y9
261,62.0361,47.4581,0.2301,0.285,16131.3659,12312.1775,1.3102,661.751,649.7011,,Y9_210,Y9
240,71.7435,49.5342,0.2301,0.285,17163.2055,11819.8265,1.4521,1113.5792,552.4333,,Y9_210,Y9
193,61.1377,48.0565,0.2301,0.285,11755.1625,9219.9012,1.275,1279.4611,1368.4922,,Y9_210,Y9
81,51.9887,57.5839,0.2301,0.285,4192.4421,4641.2161,0.9033,1352,1893,,Y9_210,Y9
381,60.3426,76.2856,0.2301,0.285,22902.8687,28956.2509,0.7909,1844.5144,1263.979,,Y9_210,Y9
291,38.074,37.03,0.2531,0.3693,11005.8786,10668.262,1.0316,132.4845,1230.0206,,Y9_209,Y9
302,30.584,39.0064,0.2531,0.3693,9159.9347,11668.4055,0.785,594.9272,1447.5662,,Y9_209,Y9
882,51.2226,59.7616,0.2531,0.3693,44955.0416,52383.963,0.8582,1843.1644,1572.6293,,Y9_209,Y9
145,64.2596,49.0424,0.2849,0.3703,9276.3267,7057.4637,1.3144,92,674,,Y9_208,Y9
292,72.4943,70.1789,0.2849,0.3703,21085.1567,20384.1251,1.0344,605.0103,581.1233,,Y9_208,Y9
254,56.639,58.6054,0.2849,0.3703,14313.9414,14791.7251,0.9677,843.1063,1630.8071,,Y9_208,Y9
151,69.1634,52.7444,0.2849,0.3703,10400.6587,7908.498,1.3151,878.9007,463.3179,,Y9_208,Y9
197,55.8967,57.3754,0.2849,0.3703,10955.5246,11230.0028,0.9756,887.6853,1039.5482,,Y9_208,Y9
177,55.2618,54.5219,0.2849,0.3703,9730.9059,9584.8426,1.0152,1548.3164,1960.9435,,Y9_208,Y9
294,97.4306,81.2626,0.2849,0.3703,28560.8348,23782.3434,1.2009,1638.3197,105.9694,,Y9_208,Y9
289,59.8977,67.9261,0.2849,0.3703,17228.1059,19523.6344,0.8824,1820.7093,1253.9896,,Y9_208,Y9
603,37.2344,46.4252,0.3034,0.4008,22269.3928,27752.7506,0.8024,1147.0929,1490.9818,,Y9_205,Y9
582,42.1742,38.5995,0.3034,0.4008,24368.76,22231.6436,1.0961,1444.5636,256.7251,,Y9_205,Y9
367,40.4411,35.7787,0.3034,0.4008,14730.5105,12983.7038,1.1345,1700.5504,1079.3106,,Y9_205,Y9
302,58.6982,52.6739,0.3056,0.3601,17634.5664,15798.7829,1.1162,159,639.8212,,Y9_204,Y9
201,69.147,48.0838,0.3056,0.3601,13837.1263,9592.4712,1.4425,408.6368,445.3632,,Y9_204,Y9
185,49.1603,45.5045,0.3056,0.3601,9038.1124,8351.7241,1.0822,440.3676,1314.2973,,Y9_204,Y9
263,53.892,48.5029,0.3056,0.3601,14093.2135,12661.5646,1.1131,645.1977,1151.327,,Y9_204,Y9
245,81.0982,50.9708,0.3056,0.3601,19794.1754,12399.6177,1.5964,1502.0571,445.0898,,Y9_204,Y9
473,72.6402,67.1717,0.3056,0.3601,34214.2656,31601.8789,1.0827,1992.6321,595.945,,Y9_204,Y9
456,46.4419,29.9402,0.2311,0.3118,21072.1137,13510.5512,1.5597,320.5899,38.7785,,Y9_203,Y9
528,65.8881,70.7597,0.2311,0.3118,34666.906,37196.4778,0.932,668.125,1632.2973,,Y9_203,Y9
448,64.3422,44.0582,0.2311,0.3118,28721.7805,19598.3924,1.4655,1843.2076,582.375,,Y9_203,Y9
776,76.1111,85.7045,0.2834,0.3461,58842.2591,66238.1569,0.8883,867.6186,1567.3827,,Y9_202,Y9
515,93.0552,99.9929,0.2834,0.3461,47777.4687,51318.1073,0.931,1453.7961,1248.4854,,Y9_202,Y9
199,42.5069,30.9156,0.2834,0.3461,8402.4746,6083.3309,1.3812,1666.5126,650.2161,,Y9_202,Y9
157,15.4299,12.6709,0.2868,0.367,2377.453,1931.7092,1.2308,195.0382,1147.8662,,Y9_201,Y9
322,24.6871,22.7039,0.2868,0.367,7856.8875,7192.4889,1.0924,536.0994,165.7143,,Y9_201,Y9
336,50.2901,53.2341,0.2868,0.367,16801.0839,17763.3593,0.9458,624.744,1346.0446,,Y9_201,Y9
132,25.2199,17.47,0.2868,0.367,3291.1584,2257.5978,1.4578,637.5,330,,Y9_201,Y9
270,25.6729,18.6807,0.2868,0.367,6854.2413,4944.6975,1.3862,1338.8148,513.3519,,Y9_201,Y9
180,16.9474,15.2062,0.2868,0.367,2998.9049,2671.0589,1.1227,1504,1403.5,,Y9_201,Y9
261,32.2132,23.153,0.2868,0.367,8332.788,5947.1434,1.4011,1596.3295,287.1379,,Y9_201,Y9
373,61.2631,40.7396,0.29,0.3719,22742.9713,15057.1674,1.5104,352.2011,84.681,,Y9_200,Y9
615,52.0285,35.633,0.29,0.3719,31819.1938,21685.5843,1.4673,1026.2423,250.4683,,Y9_200,Y9
